fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;alc_over_density;free_tot_so2_ratio;sulphates_chlorides;citric_over_volatile;sugar_over_density
7.8;0.6;0.26;2.0;0.08;31.0;131.0;0.99622;3.21;0.52;9.9;9.937554016628841;0.2366412195676243;6.4999187510156125;0.4333326111123148;2.0075866700260283
6.4;0.39;0.33;3.3;0.046;12.0;53.0;0.99294;3.36;0.62;12.2;12.28673204148081;0.22641509006763982;13.47796787026369;0.8461516765341628;3.3234603063021866
7.0;0.6;0.3;4.5;0.068;20.0;110.0;0.99914;3.3;1.17;10.2;10.208769332856923;0.18181818016528928;17.205629328980454;0.49999916666805555;4.503868823319231
8.8;0.55;0.04;2.2;0.119;14.0;56.0;0.9962;3.21;0.6;10.9;10.941567013082702;0.24999999553571436;5.041974437189603;0.07272714049610818;2.208389672365316
7.9;0.72;0.17;2.6;0.096;20.0;38.0;0.9978;3.4;0.53;9.5;9.52093653945025;0.5263157756232691;5.52077582525182;0.23611078317946782;2.605730000270595
8.2;0.24;0.34;5.1;0.062;8.0;22.0;0.9974;3.22;0.94;10.9;10.928402919186967;0.36363634710743875;15.161045789584039;1.4166607639134838;5.113289439252617
11.5;0.41;0.52;3.0;0.08;29.0;55.0;1.0001;3.26;0.88;11.0;10.998889112199668;0.5272727176859506;10.999862501718729;1.2682895895375867;2.9996970305999096
9.0;0.8;0.12;2.4;0.083;8.0;28.0;0.99836;3.33;0.65;10.4;10.417073583603527;0.28571427551020445;7.83123094902471;0.14999981250023436;2.4039400577546597
7.1;0.735;0.16;1.9;0.1;15.0;77.0;0.9966;3.27;0.64;9.3;9.331718511219636;0.19480519227525725;6.399936000639993;0.217686778657444;1.9064801259480975
9.6;0.32;0.47;1.4;0.056;9.0;24.0;0.99695;3.22;0.82;10.3;10.331500745773864;0.37499998437500065;14.642595667934499;1.4687454101705932;1.4042816547653796
7.0;0.5;0.14;1.8;0.078;10.0;23.0;0.99636;3.53;0.61;10.4;10.43798382313238;0.4347825897920613;7.820412558813349;0.27999944000112;1.80657412323445
7.3;0.74;0.08;1.7;0.094;10.0;45.0;0.99576;3.24;0.5;9.8;9.841719047040405;0.22222221728395075;5.319092350081382;0.10810796201626754;1.707236977547825
9.7;0.55;0.17;2.9;0.087;20.0;53.0;1.0004;3.14;0.61;9.4;9.39623211092352;0.3773584834460664;7.0114136619119325;0.3090903471084598;2.8988375661359798
8.9;0.5;0.21;2.2;0.088;21.0;39.0;0.99692;3.33;0.83;11.1;11.13428245568104;0.5384615246548328;9.431711003284054;0.41999916000167997;2.2067947209457923
7.4;0.55;0.19;1.8;0.082;15.0;34.0;0.99655;3.49;0.68;10.5;10.53633983609469;0.44117645761245716;8.292581797782955;0.3454539173565139;1.8062296861876612
6.1;0.38;0.15;1.8;0.072;6.0;19.0;0.9955;3.42;0.57;9.4;9.442481725282043;0.31578945706371275;7.916556714490076;0.39473580332683333;1.8081347984582636
7.9;0.35;0.46;3.6;0.078;15.0;37.0;0.9973;3.35;0.86;12.8;12.834640695236445;0.4054053944485029;11.025499673081114;1.3142819591944026;3.6097426955352496
7.6;0.41;0.24;1.8;0.08;4.0;11.0;0.9962;3.28;0.59;9.5;9.536228130668409;0.3636363305785154;7.374907813652329;0.5853644259404246;1.8068642773898038
8.7;0.52;0.09;2.5;0.091;20.0;49.0;0.9976;3.34;0.86;10.6;10.625490551833849;0.4081632569762601;9.450445599498906;0.17307659023732644;2.506011922602323
8.9;0.12;0.45;1.8;0.075;10.0;21.0;0.99552;3.41;0.76;11.9;11.95353990523555;0.47619045351474026;10.13319822402368;3.7499687502604147;1.8080984730608396
6.5;0.4;0.1;2.0;0.076;30.0;47.0;0.99554;3.36;0.48;9.4;9.442102334308682;0.6382978587596201;6.315706372284575;0.24999937500156252;2.0089579434699325
8.2;0.64;0.27;2.0;0.095;5.0;77.0;0.99747;3.13;0.62;9.1;9.12307224971954;0.06493506409175241;6.526247092135872;0.42187434082134245;2.005070824114185
6.7;0.56;0.09;2.9;0.079;7.0;22.0;0.99669;3.46;0.61;10.2;10.233863855497841;0.3181818037190089;7.721421247832305;0.16071399872500225;2.909627958916053
9.4;0.3;0.56;2.8;0.08;6.0;17.0;0.9964;3.15;0.92;11.7;11.74226039516219;0.35294115570934376;11.499856251796853;1.8666604444651855;2.810113598842233
6.4;0.38;0.14;2.2;0.038;15.0;25.0;0.99514;3.44;0.65;11.1;11.154198249293316;0.599999976000001;17.10481303123602;0.36842008310504454;2.210741995355432
6.0;0.58;0.2;2.4;0.075;15.0;50.0;0.99467;3.58;0.67;12.5;12.566969379825087;0.29999999400000016;8.93321422381035;0.34482699167760056;2.4128581209264164
7.9;0.43;0.21;1.6;0.106;10.0;37.0;0.9966;3.17;0.91;9.5;9.532400629740486;0.2702702629656686;8.584824671465364;0.48837095727684354;1.605456948166819
8.8;0.42;0.21;2.5;0.092;33.0;88.0;0.99823;3.19;0.52;9.2;9.216303641141177;0.3749999957386364;5.652112477038293;0.499998809526644;2.5044303372666246
7.7;0.96;0.2;2.0;0.047;15.0;60.0;0.9955;3.36;0.44;10.9;10.949260723997263;0.2499999958333334;9.361502946745814;0.20833311631967052;2.0090386649536263
7.0;0.62;0.18;1.5;0.062;7.0;50.0;0.9951;3.08;0.6;9.3;9.345785000718521;0.13999999720000006;9.67726326994726;0.29032211238368966;1.507384677535245
7.2;0.34;0.21;2.5;0.075;41.0;68.0;0.99586;3.37;0.54;10.1;10.141977645474618;0.6029411676038063;7.199904001279983;0.6176452422198758;2.510390506305599
4.9;0.42;0.0;2.1;0.048;16.0;42.0;0.99154;3.71;0.74;14.0;14.119436311761188;0.3809523718820864;15.416345492802233;0.0;2.117915446764178
10.3;0.34;0.52;2.8;0.159;15.0;75.0;0.9998;3.18;0.64;9.4;9.401870972323492;0.19999999733333337;4.0251319174093245;1.5294072664492164;2.80055731090487
7.0;0.58;0.12;1.9;0.091;34.0;124.0;0.9956;3.44;0.48;10.5;10.546393585382095;0.2741935461758585;5.274667311348227;0.20689619500656034;1.9083950297358077
9.4;0.5;0.34;3.6;0.082;5.0;14.0;0.9987;3.29;0.52;10.7;10.713917378674898;0.3571428316326549;6.341386080657553;0.67999864000272;3.604682482544826
9.3;0.39;0.44;2.1;0.107;34.0;125.0;0.9978;3.14;1.22;9.5;9.52093653945025;0.27199999782400003;11.40176260034953;1.1282022353788836;2.1046280771416344
8.2;0.33;0.32;2.8;0.067;4.0;12.0;0.99473;3.3;0.76;12.8;12.867800440521107;0.3333333055555579;11.343114281876389;0.9696940312302085;2.8148313463639916
8.0;0.6;0.08;2.6;0.056;3.0;7.0;0.99286;3.22;0.37;13.0;13.093474313121373;0.4285713673469475;6.607024874555811;0.1333331111114815;2.6186948626242748
9.5;0.735;0.1;2.1;0.079;6.0;31.0;0.9986;3.23;0.56;10.1;10.114149695423897;0.19354838085327802;7.088517866862445;0.1360542366609025;2.1029420158802163
7.7;0.56;0.2;2.0;0.075;9.0;39.0;0.9987;3.48;0.62;9.3;9.3120964132408;0.2307692248520712;8.266556445914055;0.3571422193888939;2.0026013791915696
8.8;0.61;0.19;4.0;0.094;30.0;69.0;0.99787;3.22;0.5;10.0;10.021335423115813;0.43478260239445504;5.319092350081382;0.3114748992214767;4.008534169246325
7.9;0.69;0.21;2.1;0.08;33.0;141.0;0.9962;3.25;0.51;9.9;9.937753525643922;0.2340425515316131;6.374920313496081;0.3043473850037898;2.108008323621438
7.8;0.645;0.0;5.5;0.086;5.0;18.0;0.9986;3.4;0.55;9.6;9.613449215452416;0.27777776234567986;6.395274473552634;0.0;5.507705279686281
7.2;0.65;0.02;2.3;0.094;5.0;31.0;0.9993;3.67;0.8;9.7;9.706785042744878;0.1612903173777317;8.510547760130212;0.030769183432025487;2.301608824568373
9.4;0.685;0.26;2.4;0.082;23.0;143.0;0.9978;3.28;0.55;9.4;9.42071615482446;0.16083915971441148;6.707235277618566;0.3795614896912559;2.4052892310190104
9.3;0.39;0.4;2.6;0.073;10.0;26.0;0.9984;3.34;0.75;10.2;10.2163359211379;0.3846153698224858;10.273831865316915;1.0256383957989852;2.6041640583292684
5.6;0.66;0.0;2.2;0.087;3.0;11.0;0.99378;3.71;0.63;12.8;12.880101350297501;0.2727272479338866;7.241296077056586;0.0;2.213767419582383
7.3;0.67;0.05;3.6;0.107;6.0;20.0;0.9972;3.4;0.63;10.1;10.128349249549489;0.29999998500000075;5.887795441164101;0.07462675428842643;3.6101046830077386
9.1;0.22;0.24;2.1;0.078;1.0;28.0;0.999;3.41;0.87;10.3;10.3102999896897;0.035714284438775556;11.153703157651824;1.0909041322539443;2.1020999978979003
7.6;0.36;0.31;1.7;0.079;26.0;65.0;0.99716;3.46;0.62;9.5;9.527047287248498;0.399999993846154;7.848001924026278;0.8611087191424469;1.704840040876047
9.1;0.47;0.49;2.6;0.094;38.0;106.0;0.9982;3.08;0.59;9.1;9.116400404327385;0.3584905626557494;6.27652897309603;1.0425509732958016;2.604685829807824
8.7;0.29;0.52;1.6;0.113;12.0;37.0;0.9969;3.25;0.58;9.5;9.52953201972914;0.3243243155588023;5.132697940726188;1.7930972651818446;1.6049738138491185
9.4;0.33;0.59;2.8;0.079;9.0;30.0;0.9976;3.12;0.54;12.0;12.02885722849115;0.2999999900000003;6.8353565144745;1.7878733700806968;2.8067333533146015
7.6;0.55;0.21;2.2;0.071;7.0;28.0;0.9964;3.28;0.55;9.7;9.735036395989164;0.24999999107142887;7.746369769439868;0.3818174876045679;2.2079463990903263
10.4;0.64;0.24;2.8;0.105;29.0;53.0;0.9998;3.24;0.67;9.9;9.901970492127933;0.5471698009967962;6.38089161055609;0.37499941406341547;2.80055731090487
9.9;0.54;0.45;2.3;0.071;16.0;40.0;0.9991;3.39;0.62;9.4;9.40845820392533;0.39999999000000025;8.732271376459487;0.8333317901263145;2.3020695605349206
5.5;0.49;0.03;1.8;0.044;28.0;87.0;0.9908;3.5;0.82;14.0;14.129981701673696;0.3218390767604704;18.63594009227063;0.061224364848235006;1.8167119330723323
7.8;0.32;0.44;2.7;0.104;8.0;17.0;0.99732;3.33;0.78;11.0;11.029548159519353;0.47058820761245834;7.499927885308796;1.374995703138428;2.7072527300638414
11.6;0.41;0.54;1.5;0.095;22.0;41.0;0.99735;3.02;0.76;9.9;9.92629475480548;0.5365853527662109;7.9999157903601015;1.3170699583659555;1.503984053758406
9.2;0.31;0.36;2.2;0.079;11.0;31.0;0.99615;3.33;0.86;12.0;12.046366464521945;0.3548386982310097;10.88593815268161;1.1612865764949145;2.2085005184956903
9.5;0.55;0.66;2.3;0.387;12.0;37.0;0.9982;3.17;0.67;9.6;9.617301525444274;0.3243243155588023;1.731261676326418;1.199997818185785;2.3041451571376905
5.6;0.605;0.05;2.4;0.073;19.0;25.0;0.99258;3.56;0.55;12.9;12.99642044326861;0.7599999696000012;7.534143367899071;0.08264449149670827;2.417938687119741
7.9;0.43;0.21;1.6;0.106;10.0;37.0;0.9966;3.17;0.91;9.5;9.532400629740486;0.2702702629656686;8.584824671465364;0.48837095727684354;1.605456948166819
12.6;0.31;0.72;2.2;0.072;6.0;29.0;0.9987;2.88;0.82;9.8;9.812746758038692;0.20689654458977433;11.388730712073443;2.322573152989829;2.202861517110727
9.9;0.35;0.55;2.1;0.062;5.0;14.0;0.9971;3.26;0.79;10.6;10.630818743537514;0.3571428316326549;12.741729972097225;1.5714240816454814;2.1061056001347906
10.0;0.31;0.47;2.6;0.085;14.0;33.0;0.99965;3.36;0.8;10.5;10.503665779356995;0.42424241138659363;9.411653980541406;1.5161241415350273;2.6009077167931607
5.0;0.42;0.24;2.0;0.06;19.0;50.0;0.9917;3.72;0.74;14.0;14.117158296704348;0.37999999240000015;12.333127781203647;0.5714272108875932;2.0167368995291928
8.4;0.62;0.12;1.8;0.072;38.0;46.0;0.99504;3.38;0.89;11.8;11.858807828019147;0.8260869385633275;12.360939431396787;0.1935480749224598;1.8089706856300394
9.3;0.715;0.24;2.1;0.07;5.0;20.0;0.9966;3.12;0.59;9.9;9.933764866782193;0.2499999875000006;8.428451022128254;0.33566386620438293;2.1071622444689497
15.0;0.21;0.44;2.2;0.075;10.0;24.0;1.00005;3.07;0.84;9.2;9.19953082392798;0.41666664930555625;11.199850668657751;2.095228117961343;2.1998878057219082
7.2;0.36;0.46;2.1;0.074;24.0;44.0;0.99534;3.4;0.85;11.0;11.051488886723243;0.5454545330578515;11.486331265793705;1.2777742284049214;2.1098296965562557
11.6;0.42;0.53;3.3;0.105;33.0;98.0;1.001;3.2;0.95;9.2;9.1908000091908;0.33673469044148274;9.047532880639231;1.2619017573767684;3.2967000032967007
7.2;0.36;0.46;2.1;0.074;24.0;44.0;0.99534;3.4;0.85;11.0;11.051488886723243;0.5454545330578515;11.486331265793705;1.2777742284049214;2.1098296965562557
8.0;0.745;0.56;2.0;0.118;30.0;134.0;0.9968;3.24;0.66;9.4;9.430167104567511;0.22388059534417468;5.59317293921238;0.7516768433867874;2.0064185328867046
7.9;0.72;0.01;1.9;0.076;7.0;32.0;0.99668;3.39;0.54;9.6;9.631968503462993;0.21874999316406274;7.105169668820148;0.013888869598792224;1.9063270996437174
8.5;0.47;0.27;1.9;0.058;18.0;38.0;0.99518;3.16;0.85;11.1;11.153749920868666;0.4736841980609422;14.654919742763054;0.5744668628364622;1.9092004369054474
10.5;0.36;0.47;2.2;0.074;9.0;23.0;0.99638;3.23;0.76;12.0;12.043585736781411;0.39130433081285515;10.270131484709667;1.3055519290224193;2.2079907184099254
7.6;0.42;0.08;2.7;0.084;15.0;48.0;0.9968;3.21;0.59;10.0;10.032092664433522;0.31249999348958346;7.023725908024904;0.19047573696253106;2.7086650193970514
6.8;0.62;0.08;1.9;0.068;28.0;38.0;0.99651;3.42;0.82;9.5;9.533261549546367;0.7368420858725767;12.058646196379463;0.12903204994830653;1.9066523099092734
6.6;0.84;0.03;2.3;0.059;32.0;48.0;0.9952;3.52;0.56;12.3;12.359312339919274;0.6666666527777781;9.491364553143168;0.03571424319732953;2.311090925350758
10.0;0.41;0.45;6.2;0.071;6.0;14.0;0.99702;3.21;0.49;11.8;11.835257231292019;0.42857139795918586;6.901311249137336;1.0975582986382961;6.218524985933095
7.4;0.68;0.16;1.8;0.078;12.0;39.0;0.9977;3.5;0.7;9.9;9.922812546043353;0.3076922998027616;8.974243919949744;0.2352937716268064;1.8041477356442461
7.9;0.18;0.4;2.2;0.049;38.0;67.0;0.996;3.33;0.93;11.3;11.345370135170548;0.5671641706393408;18.979204506030488;2.222209876611797;2.2088331236615226
7.2;0.38;0.3;1.8;0.073;31.0;70.0;0.99685;3.42;0.59;9.5;9.530010001494706;0.44285713653061237;8.082081067382639;0.7894716066536667;1.8056861055463655
8.9;0.635;0.37;1.7;0.263;5.0;62.0;0.9971;3.0;1.09;9.3;9.327039086311217;0.08064515998959419;4.144470933570595;0.5826762477539406;1.704942628680545
8.3;0.715;0.15;1.8;0.089;10.0;52.0;0.9968;3.23;0.77;9.5;9.530488031211846;0.19230768860946754;8.651588184402422;0.20978991637773933;1.8057766795980341
7.4;0.5;0.47;2.0;0.086;21.0;73.0;0.997;3.36;0.57;9.1;9.127372991601813;0.28767122893601055;6.6278299089545465;0.9399981200037599;2.006016042110289
10.7;0.67;0.22;2.7;0.107;17.0;34.0;1.0004;3.28;0.98;9.9;9.896031691291794;0.4999999852941181;9.15879290847749;0.3283577188690763;2.698917733988671
8.1;0.575;0.22;2.1;0.077;12.0;65.0;0.9967;3.29;0.51;9.2;9.230451258702459;0.18461538177514797;6.623290606615498;0.38260803024690393;2.1069508307907787
7.3;0.67;0.02;2.2;0.072;31.0;92.0;0.99566;3.32;0.68;11.1;11.148372789533786;0.3369565180765596;9.44431327342676;0.029850701715370572;2.2095873997274174
8.2;0.42;0.49;2.6;0.084;32.0;55.0;0.9988;3.34;0.75;8.7;8.710443822142748;0.5818181712396696;8.928465137319794;1.1666638888955028;2.6031211422495573
8.4;0.25;0.39;2.0;0.041;4.0;10.0;0.99386;3.27;0.71;12.5;12.577211501407138;0.39999996000000404;17.316650813394794;1.55999376002496;2.012353840225142
7.4;0.25;0.29;2.2;0.054;19.0;49.0;0.99666;3.4;0.76;10.9;10.936517030364387;0.3877550941274471;14.073813447899113;1.15999536001856;2.2073704097983167
7.2;0.66;0.03;2.3;0.078;16.0;86.0;0.99743;3.53;0.57;9.7;9.724983482566712;0.1860465094645755;7.307598620530506;0.04545447658412638;2.305923918546746
8.1;0.67;0.55;1.8;0.117;32.0;141.0;0.9968;3.17;0.62;9.4;9.430167104567511;0.2269503530003521;5.299100007692242;0.8208942971726908;1.8057766795980341
7.7;0.96;0.2;2.0;0.047;15.0;60.0;0.9955;3.36;0.44;10.9;10.949260723997263;0.2499999958333334;9.361502946745814;0.20833311631967052;2.0090386649536263
10.8;0.45;0.33;2.5;0.099;20.0;38.0;0.99818;3.24;0.71;10.8;10.819680999738525;0.5263157756232691;7.171644730861304;0.7333317037073251;2.5045557869765105
8.6;0.685;0.1;1.6;0.092;3.0;12.0;0.99745;3.31;0.65;9.55;9.574405158749654;0.2499999791666684;7.065140596297867;0.14598518834279073;1.604088822408319
7.7;0.62;0.04;3.8;0.084;25.0;45.0;0.9978;3.34;0.53;9.5;9.52093653945025;0.5555555432098769;6.309448697039321;0.06451602497415326;3.8083746157801
9.0;0.44;0.49;2.4;0.078;26.0;121.0;0.9978;3.23;0.58;9.2;9.220275385572874;0.21487603128201627;7.435802105101216;1.1136338326503803;2.4052892310190104
6.6;0.735;0.02;7.9;0.122;68.0;124.0;0.9994;3.47;0.53;9.9;9.905933654258902;0.548387092351717;4.344226686666503;0.0272108473321805;7.9047349362268005
10.4;0.41;0.55;3.2;0.076;22.0;54.0;0.9996;3.15;0.89;9.9;9.90395167671901;0.4074073998628259;11.710372231944318;1.3414601427801398;3.201277309646549
7.5;0.51;0.02;1.7;0.084;13.0;31.0;0.99538;3.36;0.54;10.5;10.548724558736804;0.4193548251821024;6.428494898870252;0.039215609381158076;1.707888738081197
6.4;0.4;0.23;1.6;0.066;5.0;12.0;0.9958;3.34;0.56;9.2;9.238793694724146;0.41666663194444736;8.484719928485932;0.5749985625035938;1.6067467295172428
7.1;0.715;0.0;2.35;0.071;21.0;47.0;0.99632;3.29;0.45;9.4;9.434710299190723;0.44680850113173404;6.3379389022689825;0.0;2.3586775747976807
7.8;0.735;0.08;2.4;0.092;10.0;41.0;0.9974;3.24;0.71;9.8;9.825536569544246;0.24390243307555043;7.717307420571515;0.108843389328722;2.4062538537659375
6.2;0.63;0.31;1.7;0.088;15.0;64.0;0.9969;3.46;0.79;9.3;9.328910292998001;0.2343749963378907;8.97717071396916;0.4920627110115698;1.7052846772146881
9.2;0.67;0.1;3.0;0.091;12.0;48.0;0.99888;3.31;0.54;9.5;9.510642408855508;0.2499999947916668;5.934000725266756;0.14925350857685285;3.0033607606912134
10.2;0.24;0.49;2.4;0.075;10.0;28.0;0.9978;3.14;0.61;10.4;10.42292000108238;0.35714284438775556;8.133224890334796;2.0416581597576675;2.4052892310190104
10.6;1.02;0.43;2.9;0.076;26.0;88.0;0.9984;3.08;0.57;10.1;10.116175765048313;0.2954545420971075;7.499901317087932;0.4215682141488097;2.9046445265980303
8.3;0.6;0.25;2.2;0.118;9.0;38.0;0.99616;3.15;0.53;9.8;9.837767188235636;0.2368420990304711;4.491487360276608;0.41666597222337964;2.208478348379429
13.4;0.27;0.62;2.6;0.082;6.0;21.0;1.0002;3.16;0.67;9.7;9.698050691810947;0.28571427210884415;8.170632065462616;2.296287791526698;2.599477505021491
9.3;0.775;0.27;2.8;0.078;24.0;56.0;0.9984;3.31;0.67;10.6;10.616976545496248;0.42857142091836753;8.589633466237613;0.3483866472430358;2.804484370508443
6.3;0.68;0.01;3.7;0.103;32.0;54.0;0.99586;3.51;0.66;11.3;11.346965088501308;0.5925925816186559;6.407704779565248;0.0147058607266754;3.7153779493322867
5.0;0.74;0.0;1.2;0.041;16.0;46.0;0.99258;4.01;0.59;12.5;12.593430662081985;0.34782607939508525;14.389892929440744;0.0;1.2089693435598705
6.3;0.57;0.28;2.1;0.048;13.0;49.0;0.99374;3.41;0.6;12.8;12.88061979932397;0.2653061170345691;12.499739588758567;0.4912272083733187;2.113226685826589
7.0;0.43;0.36;1.6;0.089;14.0;37.0;0.99615;3.34;0.56;9.2;9.235547622800157;0.37837836815193604;6.292064134110854;0.8372073553317319;1.6061821952695927
6.0;0.49;0.0;2.3;0.068;15.0;33.0;0.99292;3.58;0.59;12.5;12.589118368933681;0.45454544077135034;8.676342994955956;0.0;2.316397779883797
8.6;0.53;0.22;2.0;0.1;7.0;27.0;0.9967;3.2;0.56;10.2;10.233761178126638;0.2592592496570648;5.5999440005599945;0.415093556427252;2.0066198388483607
11.1;0.44;0.42;2.2;0.064;14.0;19.0;0.99758;3.25;0.57;10.4;10.425218603802598;0.7368420664819965;8.906110842018093;0.9545432851288974;2.2053347046505496
10.2;0.33;0.46;1.9;0.081;6.0;9.0;0.99628;3.1;0.48;10.4;10.438821978939677;0.6666665925926009;5.925852767249786;1.3939351698934246;1.9070924769216715
6.7;0.855;0.02;1.9;0.064;29.0;38.0;0.99472;3.3;0.56;10.75;10.80705041916276;0.7631578746537402;8.749863283386198;0.023391785506683617;1.910083329898534
8.7;0.42;0.45;2.4;0.072;32.0;59.0;0.99617;3.33;0.77;12.0;12.04612461113604;0.5423728721631716;10.694295912556772;1.0714260204142372;2.409224922227208
8.6;0.83;0.0;2.8;0.095;17.0;43.0;0.99822;3.33;0.6;10.4;10.418534573005376;0.39534882801514354;6.315722992389554;0.0;2.8049900773476013
7.6;0.49;0.33;1.9;0.074;27.0;85.0;0.99706;3.41;0.58;9.0;9.02652896863883;0.31764705508650526;7.837731922541587;0.6734680133305851;1.9056005600459751
8.9;0.29;0.35;1.9;0.067;25.0;57.0;0.997;3.18;1.36;10.3;10.330982616867988;0.43859648353339503;20.298204504410382;1.2068923900262414;1.905715240004774
8.2;0.35;0.33;2.4;0.076;11.0;47.0;0.99599;3.27;0.81;11.0;11.044276504506566;0.23404254821186068;10.65775450323022;0.9428544489872888;2.409660328255978
9.9;0.5;0.5;13.8;0.205;48.0;82.0;1.00242;3.16;0.75;8.8;8.77874665434982;0.5853658465199287;3.658518738932981;0.999998000004;13.766670889775853
7.2;0.62;0.06;2.5;0.078;17.0;84.0;0.99746;3.51;0.53;9.7;9.724690990424687;0.20238094997165537;6.794784682247664;0.0967740374612299;2.5063636573259505
9.1;0.22;0.24;2.1;0.078;1.0;28.0;0.999;3.41;0.87;10.3;10.3102999896897;0.035714284438775556;11.153703157651824;1.0909041322539443;2.1020999978979003
8.2;0.23;0.42;1.9;0.069;9.0;17.0;0.99376;3.21;0.54;12.3;12.377221484843941;0.5294117335640156;7.825973536615411;1.8260790170477519;1.911928522049064
7.9;0.34;0.42;2.0;0.086;8.0;19.0;0.99546;3.35;0.6;11.4;11.45198053966956;0.4210526094182837;6.976663062057418;1.2352904844397516;2.009119392924484
7.8;0.59;0.18;2.3;0.076;17.0;54.0;0.9975;3.43;0.59;10.0;10.025052606463552;0.31481480898491093;7.7630557492664565;0.3050842286707989;2.305762099486617
8.2;0.73;0.21;1.7;0.074;5.0;13.0;0.9968;3.2;0.52;9.5;9.530488031211846;0.3846153550295881;7.026932068485562;0.2876708388070701;1.7054557529536987
8.4;0.59;0.29;2.6;0.109;31.0;119.0;0.99801;3.15;0.5;9.1;9.1181359724492;0.26050419949156134;4.587113879689177;0.491524590636287;2.605181706414058
6.9;0.63;0.01;2.4;0.076;14.0;39.0;0.99522;3.34;0.53;10.8;10.851861043928936;0.3589743497698885;6.973592452730886;0.015872990677792576;2.411524676428652
5.0;1.04;0.24;1.6;0.05;32.0;96.0;0.9934;3.74;0.62;11.5;11.576392614865497;0.33333332986111114;12.3997520049599;0.230769008875953;1.6106285377204173
6.6;0.61;0.01;1.9;0.08;8.0;25.0;0.99746;3.69;0.73;10.5;10.526727360768993;0.3199999872000005;9.124885938925763;0.01639341574849877;1.9048363795677223
10.2;0.645;0.36;1.8;0.053;5.0;14.0;0.9982;3.17;0.42;10.0;10.018022422337786;0.3571428316326549;7.9243787853059375;0.5581386695524503;1.8032440360208015
12.3;0.27;0.49;3.1;0.079;28.0;46.0;0.9993;3.2;0.8;10.2;10.207134787216264;0.6086956389413992;10.12645409551778;1.8148080933033581;3.1021684157225904
6.9;0.56;0.03;1.5;0.086;36.0;46.0;0.99522;3.53;0.57;10.6;10.650900654226549;0.7826086786389418;6.6278299089545465;0.05357133290833408;1.5072029227679078
9.7;0.53;0.6;2.0;0.039;5.0;19.0;0.99585;3.3;0.86;12.4;12.451661945411512;0.26315788088642733;22.05071664829107;1.1320733357106871;2.0083325718405662
7.3;0.33;0.47;2.1;0.077;5.0;11.0;0.9958;3.33;0.53;10.3;10.343432071267252;0.4545454132231443;6.88302749314944;1.4242381083693685;2.1088550824913814
7.8;0.41;0.68;1.7;0.467;18.0;69.0;0.9973;3.08;1.31;9.3;9.32516863013273;0.26086956143667306;2.8051331795863392;1.6585325401645366;1.70460071733609
10.3;0.5;0.42;2.0;0.069;21.0;51.0;0.9982;3.16;0.72;11.5;11.520725785688454;0.41176469780853536;10.43463138215388;0.8399983200033599;2.0036044844675573
8.3;0.26;0.37;1.4;0.076;8.0;23.0;0.9974;3.26;0.7;9.6;9.62501541506375;0.34782607183364905;9.210405126248338;1.4230714497251935;1.4036480813634635
7.0;0.58;0.28;4.8;0.085;12.0;69.0;0.99633;3.32;0.7;11.0;11.04050762246683;0.173913040957782;8.235197232973729;0.48275778834864086;4.817676053440071
11.9;0.58;0.58;1.9;0.071;5.0;18.0;0.998;3.09;0.63;10.0;10.02003004005006;0.27777776234567986;8.873114463176575;0.9999982758650415;1.9038057076095112
6.8;0.57;0.0;2.5;0.072;32.0;64.0;0.99491;3.43;0.56;11.2;11.257288340364113;0.49999999218750013;7.777669754586743;0.0;2.5127875759741323
7.7;0.57;0.21;1.5;0.069;4.0;9.0;0.99458;3.16;0.54;9.8;9.853395550488095;0.44444439506173394;7.825973536615411;0.36842040627998895;1.5081727883400144
7.3;0.48;0.32;2.1;0.062;31.0;54.0;0.99728;3.3;0.65;10.0;10.027264131172657;0.5740740634430729;10.483701875776198;0.6666652777806714;2.1057254675462582
9.1;0.28;0.46;9.0;0.114;3.0;9.0;0.99901;3.18;0.6;10.9;10.91079077207358;0.33333329629630043;5.263111727090113;1.6428512755311588;9.008909811803875
5.4;0.58;0.08;1.9;0.059;20.0;31.0;0.99484;3.5;0.64;10.2;10.25289468367307;0.6451612695109268;10.847273775020764;0.13793079667104022;1.9098529312724344
6.0;0.5;0.0;1.4;0.057;15.0;26.0;0.99448;3.36;0.45;9.5;9.55272146979178;0.5769230547337286;7.894598340379993;0.0;1.4077694797587885
6.0;0.54;0.06;1.8;0.05;38.0;89.0;0.99236;3.3;0.5;10.55;10.631211827147581;0.42696628733745745;9.999800003999919;0.11111090535017526;1.8138560463379758
11.3;0.36;0.66;2.4;0.123;3.0;8.0;0.99642;3.2;0.53;11.9;11.942743077474281;0.3749999531250059;4.308908057658068;1.833328240754887;2.408620452599855
7.1;0.36;0.3;1.6;0.08;35.0;70.0;0.99693;3.44;0.5;9.4;9.428937408907938;0.49999999285714297;6.2499218759765505;0.8333310185249486;1.604925516409862
6.0;0.31;0.47;3.6;0.067;18.0;42.0;0.99549;3.39;0.66;11.0;11.049823654859763;0.4285714183673472;9.850599244787391;1.5161241415350273;3.6163059234086496
5.8;0.68;0.02;1.8;0.087;21.0;94.0;0.9944;3.54;0.52;10.0;10.056305253112175;0.22340425294250796;5.976942793760991;0.0294117214533508;1.8101349455601916
